,duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,src_bytes,dst_bytes,hot,logged_in,num_compromised,root_shell,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,source
3193,0,0,0,0,0,0,0,0,0,1,0,214,1394,0,1,0,0,0,20,24,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
2890,0,0,0,0,0,0,0,0,0,1,0,261,685,0,1,0,0,0,7,20,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
3771,0,0,0,0,0,0,0,0,0,1,0,245,764,0,1,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,1,original
1530,0,0,0,0,0,0,0,0,0,1,0,218,759,0,1,0,0,0,24,28,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3539,0,0,0,0,0,0,0,0,0,1,0,221,4988,0,1,0,0,0,15,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6784,0,0,0,0,0,0,0,0,0,1,0,293,1605,0,1,0,0,0,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,11,255,1.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,1,original
7960,0,0,0,0,0,0,0,0,0,1,0,195,1946,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,1,original
6477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1.0,1.0,0.0,0.0,0.5,0.4,0.0,255,66,0.26,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0,original
3934,0,0,0,0,0,0,0,0,0,1,0,227,2531,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.04,0.0,0.01,0.0,0.0,1,original
4609,0,0,0,0,0,0,0,0,0,1,0,216,588,0,1,0,0,0,16,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,238,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
4168,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,32,1.0,0.0,0.03,0.0,0.03,0.03,0.03,0.03,0,original
3469,0,0,0,0,0,0,0,0,0,1,0,310,422,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6192,5,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,31,1.0,0.0,0.03,0.0,0.0,0.0,0.35,0.35,0,original
1874,0,0,0,0,0,0,0,0,0,1,0,209,1965,0,1,0,0,0,30,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,1,original
2370,0,0,0,0,0,0,0,0,0,1,0,318,3016,0,1,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,179,1.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1,original
7527,0,0,0,0,0,0,0,0,0,1,0,190,33318,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3975,0,0,0,0,0,0,0,0,0,1,0,202,5197,0,1,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.5,4,255,1.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,1,original
1983,0,0,0,0,0,0,0,0,0,1,0,218,670,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
531,0,0,0,0,0,0,0,0,0,1,0,297,1423,0,1,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,1,original
5823,0,0,0,0,0,0,0,0,0,1,0,288,2001,0,1,0,0,0,38,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
6126,0,0,0,0,0,0,0,0,0,1,0,213,313,0,1,0,0,0,40,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7007,0,0,0,0,0,0,0,0,0,1,0,175,1462,0,1,0,0,0,5,35,0.0,0.0,0.0,0.0,1.0,0.0,0.09,26,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,1,original
2881,0,0,0,0,0,0,0,0,0,1,0,298,1609,0,1,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,1,original
81,0,0,0,0,0,0,0,0,0,1,0,286,1423,0,1,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,original
4017,0,0,0,0,0,0,0,0,0,1,0,226,1659,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,1,original
6602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.5,0.4,0.0,0.0,1.0,0.0,0.6,121,171,1.0,0.0,0.02,0.02,0.01,0.01,0.0,0.01,1,original
5607,0,0,0,0,0,0,0,0,0,1,0,310,3222,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,234,0.92,0.01,0.0,0.0,0.01,0.01,0.0,0.0,1,original
2163,0,0,0,0,0,0,0,0,0,1,0,312,422,0,1,0,0,0,19,30,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
731,0,0,0,0,0,0,0,0,0,1,0,336,1282,0,1,0,0,0,11,19,0.0,0.0,0.0,0.0,1.0,0.0,0.16,23,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,1,original
2339,0,0,0,0,0,0,0,0,0,1,0,312,11250,0,1,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,83,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
5908,0,0,0,0,0,0,0,0,0,1,0,226,2648,0,1,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
2232,0,0,0,0,0,0,0,0,0,1,0,231,5370,0,1,0,0,0,4,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09,5,255,1.0,0.0,0.2,0.07,0.0,0.0,0.0,0.0,1,original
7981,0,0,0,0,0,0,0,0,0,1,0,306,526,0,1,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,8,255,1.0,0.0,0.12,0.03,0.0,0.0,0.38,0.02,1,original
5571,0,0,0,0,0,0,0,0,0,1,0,247,1535,0,1,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7652,0,0,0,0,0,0,0,0,0,1,0,213,12863,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,1,original
5146,0,0,0,0,0,0,0,0,0,1,0,466,3177,0,1,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,2,255,1.0,0.0,0.5,0.07,0.0,0.0,0.0,0.0,1,original
4679,0,0,0,0,0,0,0,0,0,1,0,207,10399,0,1,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,10,255,1.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,1,original
7341,0,0,0,0,0,0,0,0,0,1,0,277,13083,0,1,0,0,0,16,18,0.0,0.0,0.0,0.0,1.0,0.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7067,0,0,0,0,0,0,0,0,0,1,0,167,4659,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.0,0.0,1,original
6584,0,0,0,0,0,0,0,0,0,1,0,291,29325,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,162,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,1,original
2705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,16,1.0,1.0,0.0,0.0,0.33,0.08,0.0,255,62,0.24,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0,original
1255,0,0,0,0,0,0,0,0,0,1,0,230,1380,0,1,0,0,0,4,52,0.0,0.0,0.0,0.0,1.0,0.0,0.04,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2104,0,0,0,0,0,0,0,0,0,1,0,301,634,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127,255,1.0,0.0,0.01,0.07,0.0,0.01,0.0,0.0,1,original
6609,0,0,0,0,0,0,0,0,0,1,0,330,821,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4477,0,0,0,0,0,0,0,0,0,1,0,293,597,0,1,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,30,255,1.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,1,original
7716,0,0,0,0,0,0,0,0,0,1,0,309,10929,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.01,1,original
898,0,0,0,0,0,0,0,0,0,1,0,292,341,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,1,original
428,0,0,0,0,0,0,0,0,0,1,0,286,7833,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.07,0.0,0.0,0.0,0.0,1,original
5621,0,0,0,0,0,0,0,0,0,1,0,199,263,0,1,0,0,0,28,37,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3742,0,0,0,0,0,0,0,0,0,1,0,297,2007,0,1,0,0,0,12,14,0.0,0.07,0.0,0.0,1.0,0.0,0.14,64,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,1,original
6352,0,0,0,0,0,0,0,0,0,1,0,216,7103,0,1,0,0,0,12,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,193,255,1.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,1,original
7347,0,0,0,0,0,0,0,0,0,1,0,294,2472,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,255,1.0,0.0,0.06,0.03,0.0,0.01,0.0,0.0,1,original
1222,0,0,0,0,0,0,0,0,0,1,0,280,12913,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,35,255,1.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,1,original
5605,0,0,0,0,0,0,0,0,0,1,0,160,193,0,1,0,0,0,1,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,12,255,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,1,original
7501,0,0,0,0,0,0,0,0,0,1,0,157,11868,0,1,0,0,0,9,23,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5832,0,0,0,0,0,0,0,0,0,1,0,256,791,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,241,0.95,0.01,0.0,0.0,0.0,0.0,0.02,0.02,1,original
5224,0,0,0,0,0,0,0,0,0,1,0,361,777,0,1,0,0,0,18,19,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1,original
6027,0,0,0,0,0,0,0,0,0,1,0,227,2445,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
6131,0,0,0,0,0,0,0,0,0,1,0,186,409,0,1,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6,19,255,1.0,0.0,0.05,0.01,0.05,0.0,0.0,0.0,1,original
1621,0,0,0,0,0,0,0,0,0,1,0,213,3125,0,1,0,0,0,8,37,0.0,0.0,0.0,0.0,1.0,0.0,0.05,96,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
7249,0,0,0,0,0,0,0,0,0,1,0,250,273,0,1,0,0,0,2,3,0.0,0.0,0.0,0.33,1.0,0.0,0.67,255,249,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3164,0,0,0,0,0,0,0,0,0,1,0,220,584,0,1,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1,original
7692,0,0,0,0,0,0,0,0,0,1,0,324,456,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,original
6478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,14,0.0,0.0,1.0,1.0,0.1,0.06,0.0,255,7,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0,original
1096,0,0,0,0,0,0,0,0,0,1,0,200,2224,0,1,0,0,0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,27,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1,original
2715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.4,0.33,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,1,original
2072,0,0,0,0,0,0,0,0,0,1,0,262,2539,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,244,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7331,0,0,0,0,0,0,0,0,0,1,0,176,925,0,1,0,0,0,24,25,0.0,0.0,0.0,0.0,1.0,0.0,0.08,45,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
5317,0,0,0,0,0,0,0,0,0,1,0,212,924,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5587,0,0,0,0,0,0,0,0,0,1,0,217,2654,0,1,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,170,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
4354,0,0,0,0,0,0,0,0,0,1,0,190,23086,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.04,0.08,0.0,0.0,0.0,1,original
6841,0,0,0,0,0,0,0,0,0,1,0,189,365,0,1,0,0,0,31,31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,original
2588,0,0,0,0,0,0,0,0,0,1,0,334,1592,0,1,0,0,0,10,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,129,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
1788,0,0,0,0,0,0,0,0,0,1,0,227,6822,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.01,1,original
5891,0,0,0,0,0,0,0,0,0,1,0,337,1949,0,1,0,0,0,7,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,33,255,1.0,0.0,0.03,0.02,0.0,0.02,0.0,0.01,1,original
5165,0,0,0,0,0,0,0,0,0,1,0,201,458,0,1,0,0,0,35,38,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,136,1.0,0.0,1.0,0.16,0.0,0.0,1.0,0.97,1,original
5528,0,0,0,0,0,0,0,0,0,1,0,142,16627,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
192,0,0,0,0,0,0,0,0,0,1,0,312,422,0,1,0,0,0,11,15,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7766,0,0,0,0,0,0,0,0,0,1,0,216,10622,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,original
1126,0,0,0,0,0,0,0,0,0,1,0,222,1447,0,1,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,114,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
6796,0,0,0,0,0,0,0,0,0,1,0,389,824,0,1,0,0,0,6,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,46,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1,original
3505,0,0,0,0,0,0,0,0,0,1,0,268,3300,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.01,0.0,0.0,0.0,0.0,1,original
3567,0,0,0,0,0,0,0,0,0,1,0,207,3090,0,1,0,0,0,4,18,0.0,0.0,0.0,0.0,1.0,0.0,0.17,24,255,1.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,1,original
304,0,0,0,0,0,0,0,0,0,1,0,345,3938,0,1,0,0,0,10,16,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3653,0,0,0,0,0,0,0,0,0,1,0,245,406,0,1,0,0,0,29,50,0.0,0.0,0.0,0.0,1.0,0.0,0.04,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1,original
1292,0,0,0,0,0,0,0,0,0,1,0,277,841,0,1,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,43,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,original
70,0,0,0,0,0,0,0,0,0,1,0,226,1411,0,1,0,0,0,8,23,0.0,0.0,0.0,0.0,1.0,0.0,0.13,37,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,1,original
4235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114,15,1.0,1.0,0.0,0.0,0.13,0.05,0.0,255,9,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,original
4989,0,0,0,0,0,0,0,0,0,1,0,227,7488,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1,original
2687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,44,255,1.0,0.0,0.02,0.09,0.0,0.0,1.0,0.99,1,original
3473,0,0,0,0,0,0,0,0,0,1,0,186,913,0,1,0,0,0,19,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1,39,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,1,original
6637,0,0,0,0,0,0,0,0,0,1,0,286,310,0,1,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,109,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.02,1,original
831,0,0,0,0,0,0,0,0,0,1,0,293,1924,0,1,0,0,0,14,18,0.0,0.0,0.0,0.0,1.0,0.0,0.22,14,255,1.0,0.0,0.07,0.07,0.0,0.01,0.0,0.0,1,original
4100,0,0,0,0,0,0,0,0,0,1,0,373,3040,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1456,0,0,0,0,0,0,0,0,0,1,0,260,1596,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,43,240,1.0,0.0,0.02,0.03,0.0,0.01,0.0,0.0,1,original
2607,0,0,0,0,0,0,0,0,0,1,0,193,7355,0,1,0,0,0,9,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,32,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,1,original
7162,0,0,0,0,0,0,0,0,0,1,0,344,1247,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
238,0,0,0,0,0,0,0,0,0,1,0,226,1022,0,1,0,0,0,23,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,23,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,1,original
92,0,0,0,0,0,0,0,0,0,1,0,222,771,0,1,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
2977,0,0,0,0,0,0,0,0,0,1,0,224,2649,0,1,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
5113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.07,0.07,0.0,0.0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.04,0.03,0.0,0.0,0.0,1,original
3320,0,0,0,0,0,0,0,0,0,1,0,309,2698,0,1,0,0,1,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,228,0.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5583,0,0,0,0,0,0,0,0,0,1,0,289,454,0,1,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
4038,0,0,0,0,0,0,0,0,0,1,0,328,413,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,38,1.0,0.0,0.5,0.24,0.0,0.0,0.0,0.0,1,original
5400,0,0,0,0,0,0,0,0,0,1,0,254,12834,0,1,0,0,0,8,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,22,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1,original
6639,0,0,0,0,0,0,0,0,0,1,0,225,22047,0,1,0,0,0,20,20,0.05,0.05,0.0,0.0,1.0,0.0,0.0,119,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,1,original
4290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,226,7,1.0,1.0,0.0,0.0,0.03,0.05,0.0,255,7,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,original
7915,0,0,0,0,0,0,0,0,0,1,0,253,1001,0,1,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,original
1001,0,0,0,0,0,0,0,0,0,1,0,317,16978,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,1,original
4205,0,0,0,0,0,0,0,0,0,1,0,302,1869,0,1,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,original
7775,0,0,0,0,0,0,0,0,0,1,0,323,609,0,1,0,0,0,4,8,0.0,0.0,0.0,0.0,1.0,0.0,0.38,109,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
2377,0,0,0,0,0,0,0,0,0,1,0,221,10554,0,1,0,0,0,10,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,143,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
4552,0,0,0,0,0,0,0,0,0,1,0,253,520,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,1,original
3689,0,0,0,0,0,0,0,0,0,1,0,232,391,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.17,0.03,1,original
6685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1.0,1.0,0.0,0.0,0.67,0.33,0.0,255,16,0.06,0.05,0.01,0.0,1.0,1.0,0.0,0.0,0,original
3246,0,0,0,0,0,0,0,0,0,1,0,308,553,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,35,1.0,0.0,0.03,0.06,0.0,0.06,0.0,0.03,1,original
3379,0,0,0,0,0,0,0,0,0,1,0,189,622,0,1,0,0,0,31,31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.02,0.0,0.0,1.0,0.04,1,original
2410,0,0,0,0,0,0,0,0,0,1,0,247,365,0,1,0,0,0,14,16,0.0,0.0,0.0,0.0,1.0,0.0,0.19,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4936,0,0,0,0,0,0,0,0,0,1,0,267,11798,0,1,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,8,255,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,1,original
